month,day_or_index,month_id,theme,motif,category,difficulty,selection_phase,availability,display_title,display_title_key,internal_id,asset_file_name,palette_count,grid_size,estimated_minutes,sort_order,prompt,notes
12,21,month-12,holiday_winter,choir_bird,animals,medium,late,always,Choir Bird,,daily_12_021_choir_bird_medium,daily_12_021_choir_bird_medium,8,32,8,4221,"simple choir bird sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,22,month-12,holiday_winter,moonlit_cabin,seasonal,medium,late,always,Moonlit Cabin,,daily_12_022_moonlit_cabin_medium,daily_12_022_moonlit_cabin_medium,9,32,9,4222,"simple moonlit cabin sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 9 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,23,month-12,holiday_winter,cookie_tin,food,medium,late,always,Cookie Tin,,daily_12_023_cookie_tin_medium,daily_12_023_cookie_tin_medium,6,32,6,4223,"simple cookie tin sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 6 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,24,month-12,holiday_winter,frost_window,objects,medium,late,always,Frost Window,,daily_12_024_frost_window_medium,daily_12_024_frost_window_medium,7,32,7,4224,"simple frost window sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 7 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,25,month-12,holiday_winter,polar_bear_scarf,animals,medium,late,always,Polar Bear Scarf,,daily_12_025_polar_bear_scarf_medium,daily_12_025_polar_bear_scarf_medium,8,32,8,4225,"simple polar bear scarf sticker, centered, chunky pixel art, bold readable silhouette, clean separated color regions, medium detail, a few reward accents, satisfying mid-game reveal, around 8 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",balanced color spread; visible silhouette from mid-progress; moderate detail
12,26,month-12,holiday_winter,party_cupcake,food,hard,late,always,Party Cupcake,,daily_12_026_party_cupcake_hard,daily_12_026_party_cupcake_hard,10,32,9,4226,"simple party cupcake sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 10 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
12,27,month-12,holiday_winter,angel_bell,objects,hard,late,always,Angel Bell,,daily_12_027_angel_bell_hard,daily_12_027_angel_bell_hard,11,32,10,4227,"simple angel bell sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 11 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
12,28,month-12,holiday_winter,snowflake_lantern,seasonal,hard,late,always,Snowflake Lantern,,daily_12_028_snowflake_lantern_hard,daily_12_028_snowflake_lantern_hard,12,32,11,4228,"simple snowflake lantern sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 12 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
12,29,month-12,holiday_winter,toy_drum,objects,hard,late,always,Toy Drum,,daily_12_029_toy_drum_hard,daily_12_029_toy_drum_hard,13,32,12,4229,"simple toy drum sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 13 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
12,30,month-12,holiday_winter,holiday_train,seasonal,hard,late,always,Holiday Train,,daily_12_030_holiday_train_hard,daily_12_030_holiday_train_hard,14,32,13,4230,"simple holiday train sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 14 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
12,31,month-12,holiday_winter,starlight_bow,seasonal,hard,late,always,Starlight Bow,,daily_12_031_starlight_bow_hard,daily_12_031_starlight_bow_hard,9,32,8,4231,"simple starlight bow sticker, centered, chunky pixel art, bold readable silhouette, layered details with clean borders, no noisy dithering, distinct color blocks, advanced but readable, around 9 colors, holly green, ribbon red, snow blue, and warm gold palette, no background, no text",late-month challenge; richer palette; detail kept readable without checkerboarding
